week_end,week_last_trade_date,regime_filtered,regime_viterbi,hmm_selection_role,hmm_selection_reason,hmm_feature_preset,hmm_selection_mode,hmm_n_states,hmm_n_pca,hmm_cov_type,hmm_selected_seed,filtered_prob_regime_0,smoothed_prob_regime_0,filtered_prob_regime_1,smoothed_prob_regime_1
2019-05-17,2019-05-17,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0013181383499196375,0.00016713228189699946,0.9986818616500714,0.9998328677176235
2019-05-24,2019-05-24,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0026337908408921923,0.0013550465407021726,0.9973662091590865,0.9986449534586187
2019-05-31,2019-05-31,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.1340379952411537,0.019076778355696673,0.8659620047586957,0.9809232216437712
2019-06-07,2019-06-07,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.052393001071331206,0.00574717744070644,0.9476069989288328,0.9942528225599288
2019-06-14,2019-06-14,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.006811714970986327,0.0008252955649906905,0.9931882850288027,0.9991747044349282
2019-06-21,2019-06-21,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.009842393084140618,0.0012134078205062282,0.9901576069159456,0.9987865921803382
2019-06-28,2019-06-28,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.01315964688294031,0.0013827281524102586,0.9868403531171965,0.998617271847696
2019-07-05,2019-07-05,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.004189689705005584,0.0004345370614273835,0.9958103102950385,0.9995654629386312
2019-07-12,2019-07-12,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.002833971560085091,0.00034033338660498404,0.997166028439696,0.9996596666141297
2019-07-19,2019-07-19,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0019999257456918937,0.001086564023210819,0.9980000742544509,0.9989134359766542
2019-07-26,2019-07-26,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.001288214735240766,0.02012045103970042,0.9987117852647331,0.9798795489611761
2019-08-02,2019-08-02,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.10795650524961531,0.6880417361166538,0.8920434947502004,0.3119582638835983
2019-08-09,2019-08-09,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.36730139635951486,0.9308857289196436,0.6326986036403864,0.06911427108072389
2019-08-16,2019-08-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9922236363642347,0.9996632320919625,0.007776363635935776,0.0003367679076105562
2019-08-23,2019-08-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999401739948894,0.9999916044423571,5.982600523518356e-05,8.395558154493165e-06
2019-08-30,2019-08-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9866263972588706,0.9905903982757358,0.013373602741344635,0.009409601724697797
2019-09-06,2019-09-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5777827121582505,0.9282247332147514,0.42221728784197665,0.0717752667846709
2019-09-13,2019-09-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9943364044798665,0.9515130677929754,0.005663595520118034,0.048486932206744895
2019-09-20,2019-09-20,0,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5786232839150437,0.13378466699370037,0.42137671608507477,0.86621533300716
2019-09-27,2019-09-27,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.15444377199802947,0.02013346451635805,0.8455562280020108,0.9798665354829067
2019-10-04,2019-10-04,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.025746315000707627,0.003631626902317018,0.9742536849992462,0.9963683730969748
2019-10-11,2019-10-11,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.02883841176538638,0.002899084488165381,0.9711615882344086,0.9971009155118116
2019-10-18,2019-10-18,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.001319065411124059,0.00012971595483321686,0.9986809345887931,0.9998702840449525
2019-10-25,2019-10-25,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0009365688115906083,9.295671195924153e-05,0.9990634311882227,0.9999070432883919
2019-11-01,2019-11-01,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.001194361424780546,0.00013381182601535836,0.9988056385752577,0.9998661881732811
2019-11-08,2019-11-08,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.007057712230289017,0.0006990646569392401,0.9929422877694987,0.9993009353422251
2019-11-15,2019-11-15,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0011739001724990984,0.00011495585718591246,0.9988260998273286,0.9998850441420446
2019-11-22,2019-11-22,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0007659816154159366,7.496764066388627e-05,0.9992340183847302,0.9999250323597725
2019-11-29,2019-11-29,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0007470922756450347,7.344120400177479e-05,0.9992529077243479,0.999926558795154
2019-12-06,2019-12-06,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0009467147845294903,9.23786804320084e-05,0.9990532852154801,0.9999076213187496
2019-12-13,2019-12-13,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.000607694405869867,6.014316247579583e-05,0.9993923055940115,0.9999398568367328
2019-12-20,2019-12-20,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0012372623173361149,0.00012173788484254955,0.9987627376826188,0.9998782621151844
2019-12-27,2019-12-27,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.000939294041508526,9.548234876024869e-05,0.9990607059583593,0.9999045176504081
2020-01-03,2020-01-03,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0023781669074830355,0.00023942076585075996,0.9976218330926834,0.9997605792344076
2020-01-10,2020-01-10,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0016580016618272112,0.0001968761707972466,0.9983419983382196,0.9998031238296399
2020-01-17,2020-01-17,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0018167541399241507,0.0010040062664671986,0.9981832458600504,0.998995993732734
2020-01-24,2020-01-24,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.006200207679774013,0.02046065623877486,0.9937997923201869,0.9795393437604659
2020-01-31,2020-01-31,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.14671344730206315,0.15718627683854872,0.8532865526979212,0.8428137231606595
2020-02-07,2020-02-07,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.1332343945881089,0.1797438604461419,0.866765605411928,0.820256139553542
2020-02-14,2020-02-14,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.021696574837508215,0.21529745358153815,0.9783034251622996,0.7847025464190771
2020-02-21,2020-02-21,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.06793971101786817,0.6294869726533597,0.9320602889819399,0.3705130273469225
2020-02-28,2020-02-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,3.299509290176733e-19,1.4156170396746178e-20
