week_end,week_last_trade_date,regime_filtered,regime_viterbi,hmm_selection_role,hmm_selection_reason,hmm_feature_preset,hmm_selection_mode,hmm_n_states,hmm_n_pca,hmm_cov_type,hmm_selected_seed,filtered_prob_regime_0,smoothed_prob_regime_0,filtered_prob_regime_1,smoothed_prob_regime_1
2019-05-10,2019-05-10,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.001706356953545437,0.0001706593320601173,0.9982936430464961,0.9998293406672423
2019-05-17,2019-05-17,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0013181383499196375,0.0001671322818960874,0.9986818616500714,0.9998328677176235
2019-05-24,2019-05-24,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0026337908408921923,0.0013550465406947782,0.9973662091590865,0.9986449534586187
2019-05-31,2019-05-31,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.1340379952411537,0.019076778355627273,0.8659620047586957,0.9809232216437712
2019-06-07,2019-06-07,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.052393001071378856,0.005747177440664625,0.9476069989288328,0.9942528225599288
2019-06-14,2019-06-14,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.006811714970992522,0.0008252955649876881,0.9931882850288027,0.9991747044349282
2019-06-21,2019-06-21,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.009842393084140618,0.0012134078205018137,0.9901576069159456,0.9987865921803383
2019-06-28,2019-06-28,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.013159646882946295,0.001382728152400198,0.9868403531171965,0.998617271847696
2019-07-05,2019-07-05,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.00418968970500749,0.00043453706142501224,0.9958103102950385,0.9995654629386312
2019-07-12,2019-07-12,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.00283397156008638,0.0003403333866031268,0.997166028439696,0.9996596666141297
2019-07-19,2019-07-19,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0019999257456918937,0.0010865640232088425,0.9980000742544509,0.9989134359766542
2019-07-26,2019-07-26,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.001288214735241352,0.02012045103970042,0.9987117852647331,0.9798795489611761
2019-08-02,2019-08-02,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.1079565052497135,0.6880417361166538,0.8920434947502004,0.31195826388303083
2019-08-09,2019-08-09,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.3673013963600159,0.9308857289196436,0.6326986036400987,0.06911427108059817
2019-08-16,2019-08-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9922236363642347,0.9996632320919625,0.0077763636359110214,0.0003367679076099436
2019-08-23,2019-08-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999401739948893,0.9999916044423571,5.9826005234775476e-05,8.395558154416808e-06
2019-08-30,2019-08-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9866263972588706,0.9905903982757358,0.01337360274125341,0.00940960172468068
2019-09-06,2019-09-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5777827121595642,0.9282247332147514,0.42221728784024865,0.07177526678440978
2019-09-13,2019-09-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9943364044798665,0.9515130677929753,0.005663595520079401,0.048486932206656695
2019-09-20,2019-09-20,0,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5786232839166225,0.133784666993457,0.4213767160835418,0.86621533300716
2019-09-27,2019-09-27,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.15444377199887227,0.020133464516321427,0.8455562280012419,0.9798665354829067
2019-10-04,2019-10-04,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.025746315000848122,0.003631626902317018,0.9742536849992462,0.9963683730969748
2019-10-11,2019-10-11,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.028838411765451953,0.0028990844881548344,0.9711615882344086,0.9971009155118116
2019-10-18,2019-10-18,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0013190654111252587,0.00012971595483250899,0.998680934588793,0.9998702840449525
2019-10-25,2019-10-25,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0009365688115906083,9.295671195856518e-05,0.9990634311882227,0.9999070432883919
2019-11-01,2019-11-01,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.001194361424780546,0.00013381182601462815,0.9988056385752577,0.9998661881732811
2019-11-08,2019-11-08,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.007057712230289017,0.0006990646569341537,0.9929422877694987,0.9993009353422251
2019-11-15,2019-11-15,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0011739001724996323,0.00011495585718528515,0.9988260998273286,0.9998850441420446
2019-11-22,2019-11-22,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.000765981615416285,7.496764066347717e-05,0.9992340183847302,0.9999250323597725
2019-11-29,2019-11-29,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0007470922756450347,7.344120400124044e-05,0.9992529077243479,0.999926558795154
2019-12-06,2019-12-06,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0009467147845294903,9.237868043150429e-05,0.9990532852154801,0.9999076213187496
2019-12-13,2019-12-13,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.000607694405869867,6.014316247535823e-05,0.9993923055940115,0.9999398568367328
2019-12-20,2019-12-20,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0012372623173361149,0.00012173788484210667,0.9987627376826188,0.9998782621151844
2019-12-27,2019-12-27,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.000939294041508526,9.548234875955396e-05,0.9990607059583593,0.9999045176504081
2020-01-03,2020-01-03,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0023781669074830355,0.00023942076584988897,0.9976218330926834,0.9997605792344076
2020-01-10,2020-01-10,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0016580016618272112,0.00019687617079617223,0.9983419983382196,0.9998031238296399
2020-01-17,2020-01-17,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.0018167541399241507,0.0010040062664690248,0.9981832458600504,0.998995993732734
2020-01-24,2020-01-24,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.006200207679776833,0.020460656238886515,0.9937997923201869,0.9795393437604659
2020-01-31,2020-01-31,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.14671344730212987,0.15718627683912056,0.8532865526979212,0.8428137231606595
2020-02-07,2020-02-07,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.13323439458829067,0.17974386044679583,0.866765605411928,0.820256139553542
2020-02-14,2020-02-14,1,1,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.021696574837537813,0.21529745358153815,0.9783034251622996,0.7847025464176498
2020-02-21,2020-02-21,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.06793971101792996,0.6294869726533597,0.9320602889819399,0.3705130273469225
